# scene 15 = escape from Dodoria (Taiyoken), Frieza waits, Vegeta vs Zarbon, Bulma's radar, Piccolo arrives, Dende and the password (bank 04)
15	00	Hide!
15	01	Two kis are|coming this|way!
15	02	One of them|is really|strong.
15	03	Here they|come!
15	04	A Namekian is|being chased!?
15	05	Krillin, let's|help him!
15	06	Right!
15	07	Let's run!
15	08	Run!
15	09	Y-yes!?
15	0A	Krillin and|Gohan blinded|Dodoria with<FB>a Solar Flare|and escaped.
15	0B	I'm counting|on you.<FB>Only two more|and my wish|comes true.
15	0C	Understood.|We'll find|them somehow.
15	0D	Now then, I|shall wait on|the ship.
15	0E	Meanwhile,|Frieza's men,|their scouters<FB>all destroyed|by a village|elder,<FB>set out to|hunt for the|Dragon Balls.
15	0F	It's that|Earthling...!<FB>And he's even|got a Dragon|Ball...
15	10	Hahahaha...!!|Everything is|going my way!
15	11	V-Vegeta!!!
15	12	I've finally|found you!!!|It's all mine!
15	13	Meanwhile,|Krillin flew|toward Bulma<FB>at top speed,|unaware that|Vegeta,<FB>who could now|sense ki, was|close by.
15	14	!! A huge ki|is headed|right for us!<FB>It's Vegeta!!
15	15	Hm!?
15	16	This power...|it's Zarbon!
15	17	Well, well.|It's been a|while, Zarbon.<FB>I took care of|Dodoria...|You're next...
15	18	You defeated|Dodoria...!?|Unbelievable...
15	19	Hm!? Gohan,|look at the|Dragon Radar!
15	1A	See! There's|one right|here!
15	1B	Ah! It's near|the village|Vegeta struck!
15	1C	Huh!?
15	1D	But Vegeta|isn't there...<FB>I can't sense|his ki.
15	1E	I've got it!!|He raided the|village<FB>but he never|found the|Dragon Ball!
15	1F	I'll go get|that Dragon|Ball!!
15	20	All right! Our|luck's finally|turning too!!
15	21	Ah!! I sense|a disturbance|over there.
15	22	What is it?
15	23	It's out by|Tsuno's|village.<FB>I'll go take|a look.
15	24	Be careful.
15	25	So you're|Frieza...
15	26	Still some|trash left,|I see...
15	27	F-Frieza...!<FB>Th-this is|him... the one|you feared...<FB>the Super|Saiyan...!!!
15	28	!! Vegeta...
15	29	Surely you|knew!? I hate|bad jokes...
15	2A	Why did you|have to finish|him off!!!
15	2B	I can't stand|people who|drone on.
15	2C	For everyone|you killed,<FB>I'm gonna take|you down!!!
15	2D	How|ridiculous...
15	2E	Please...|defeat Frieza...<FB>with your...|Saiyan...|hands...
15	2F	Sorry I'm|late...
15	30	Piccolo!!
15	31	So that's|Frieza...<FB>I see. One|hell of a|monster, huh.
15	32	So one|Namekian is|still alive...<FB>Not that he's|any match for|me...
15	33	Now... time to|take out the|cosmic trash...
15	34	It's Dende!
15	35	Thank|goodness!<FB>I came to tell|you how to|make a wish!!<FB>You have to|say it in|Namekian!
15	36	Namekian...|I figured.|Let's hurry.
15	37	In Namekian...<FB>I see. Let's|hurry back to|Krillin.
