# scene 8 = final battle against Frieza (Piccolo, Goku, Super Saiyan, Namek exploding)
8	00	.........
8	01	Maggots...
8	02	Feel the wrath|of the slain|Namekians!!!
8	03	A-amazing...|He's a match|for Frieza...
8	04	No... even|better than|that...
8	05	I-I knew it...!!|Piccolo is|amazing!!!
8	06	Wh-what on|earth happened|to him...?<FB>He was killed|on Earth only|a while ago...
8	07	D-damn|you......!!
8	08	Time to end|this fight...<FB>You don't know|that I can|transform...
8	09	Transform......?
8	0A	Now you'll|feel the same|terror of me<FB>that Vegeta|and the others|felt.<FB>Feel honored!!|No one's seen|this form!!!
8	0B	Haaaaa......!!!!
8	0C	Nnnngh......!!!!
8	0D	Raaaaaah...!!!!
8	0E	...Heh......|Sorry to keep|you waiting...<FB>Now then...|shall we begin|round two...?
8	0F	M-monster......!
8	10	How can that|runt have so|much power...<FB>Of course!!|The brat is a|Saiyan...!!<FB>...? ...Raditz's|son...! I can|see it in him...<FB>The Saiyan|bloodline must|be wiped out...
8	11	Very well...!<FB>Before I kill|you, allow me|to show you<FB>a power more|dreadful than|death itself.<FB>My true form!!
8	12	Raaaaagh...!!!!!
8	13	What's wrong,|everyone? Go|right ahead.<FB>Gang up on me.|Fight as dirty|as you like!
8	14	D-don't mock|us!
8	15	I'll be the|one to beat|you!!!
8	16	My, my. What|delightful|words.<FB>I expect great|things of|you...
8	17	S-so that's|Frieza's true|form...<FB>He's gone all|small and|sleek.
8	18	A-a fine case|of looks being|deceiving...
8	19	D-damn it...|I can't even|protect you...
8	1A	As I promised,|a terror worse|than hell.
8	1B	I-I couldn't|see him move|or attack...
8	1C	How dull...|You've got no|fight in you...
8	1D	A bit early,|but time to|finish you!
8	1E	D-damn|it!!!
8	1F	For all the|Saiyans you|killed,<FB>and for the|Namekians|too,<FB>I'm gonna|take you|down!!
8	20	How|ridiculous.
8	21	I never|thought you'd|be this good...
8	22	Apart from my|father, you're|the first<FB>to ever get|dust on me.<FB>I don't think|I've ever been|this thrilled...
8	23	Aw, man... I|thought that'd|sting a bit...
8	24	What's wrong?|Surely that|didn't hurt.
8	25	What's up with|Goku...?
8	26	D-don't worry.|Dad's ki is|still strong...!
8	27	Man, he's|crazy strong...|What now...?
8	28	You're much|stronger than|I thought.<FB>I'm a little|surprised.<FB>Imagine, a man|who outclasses|Captain Ginyu...
8	29	But you're no|match for me.
8	2A	...Maybe...|But you never|know!
8	2B	Oh, I know.
8	2C	You're strong.|Astonishingly|so, even...
8	2D	Gee, thanks.
8	2E	But I'm|growing bored|of this fight.<FB>I think it's|time we|settled this...
8	2F	It ain't gonna|be that easy!
8	30	Oh? I've yet|to use even|half my power.
8	31	Come on, now|you're just|exaggerating.
8	32	What fun...|A real workout|at long last...
8	33	.........
8	34	Goku's up to|something...
8	35	It's the|Spirit Bomb!!!<FB>All living|things lend|their energy<FB>to form one|mighty blast...
8	36	Wh-what!?
8	37	You piece of|trash......<FB>Killing one|innocent after|another!
8	38	Now I'm|angry!!!!!|Friezaaa!!!
8	39	How high and|mighty...<FB>Did Saiyans|never kill|the innocent?
8	3A	That's why|they perished.
8	3B	I'm the one|who destroyed|them.
8	3C	And now I|will destroy|you.
8	3D	It's too late|to beg for|forgiveness.
8	3E	Heh... heh|heh......
8	3F	.........|Wh-what are|you...
8	40	You already|know, don't|you!?<FB>The warrior of|legend, calm|of heart<FB>and awakened|by sheer rage...<FB>Super Saiyan|Son Goku!!!
8	41	D-damn it...!!!|Daaamn it!!!!!
8	42	I'd sooner die|by my own hand|than by yours!
8	43	I'll blow up|this whole|planet!!!!!
8	44	Tsk...!! I|held back too|much...<FB>But the planet|explodes in|five minutes...
8	45	Five minutes|is plenty...<FB>I'll beat you|and leave with|my friends.
8	46	Fine! Then see|my power at|100 percent!
8	47	Haaah!!!
8	48	We're outta|time. Let's|end this fast...
8	49	!18What...? Why did it|suddenly get dark?
8	4A	So you'd|rather die|than leave<FB>our fight|unsettled...!
8	4B	Here I|come!!!|Frieza!!!!!
8	4C	.........|D-damn it...<FB>Ugh... uuh...|P-please...|help me...
8	4D	You've got|some nerve.
8	4E	P-please...
8	4F	I gave you|some of my ki.<FB>You're on your|own now...!
8	50	.........|N-Namek is set|to explode...<FB>Struggle all|you like. Only|death awaits...
8	51	...I'll make it|out alive|somehow.
8	52	I-I am the|mightiest in|the universe!<FB>So... so you|have to die by|my hand...!!!
8	53	I'm the one|who gets to|kill you!!!
