# scene 26 = after the explosion: Gohan and Krillin look for Goku and Piccolo; Frieza returns (bank 1E)
26	00	D-Dad and the|others...
26	01	.........
26	02	D-don't tell|me they got|caught in it...
26	03	Those guys?|No way they'd|die...
26	04	K-Krillin...|Look, over|there.
26	05	Huh!?
26	06	Aah!!
26	07	Daaad!!|Piccolooo!!
26	08	Well, let's|go home.
26	09	Ah!! I totally|forgot about|Bulma...!!
26	0A	Ha ha...
26	0B	Then let's go|pick up Bulma<FB>and head back|to Earth in|my ship.
26	0C	...|N-no way......
26	0D	It's|Frieza!!!!!
26	0E	Piccolooo!!!
26	0F	E-even I|thought I was|done for...<FB>I, the great|Frieza, almost|died...!!!
26	10	Not one of|you will leave|here alive...
26	11	Krilliiin!!!
26	12	Gokuuu!!!!
26	13	Heh heh heh...|Shall the brat|go next?
26	14	Y-you won't|get away with|this...<FB>H-how dare|you...... How|dare you......
26	15	Gohan... Take|Piccolo back|to Earth.<FB>He's still|alive...!
26	16	O-okay...
26	17	Wh-what!? What|is happening|to him......!?
