# scene 17 = Vegeta and the Dragon Balls, death of the Grand Elder, Frieza arrives; Porunga and the wishes (Piccolo via Kaio)
17	00	You rats!!|How dare you|outwit me...
17	01	You'll pay|for this!!!
17	02	Wait! There's|still one wish|left...
17	03	Idiot! Don't|tell him!!
17	04	Now that's|good to hear.
17	05	Now make me|immortal!!!
17	06	U-understood...
17	07	Wh-what's|wrong...
17	08	The Grand|Elder has|passed away.<FB>His time|finally ran|out...
17	09	Wh-what!!?|What about my|immortality...!!
17	0A	Ugh!!
17	0B	Huh!?
17	0C	Ah... ah......|F-Frieza...!!!
17	0D	Now you've|done it, all|of you...<FB>You've utterly|shattered my|dream...<FB>This is a|first, you|know...<FB>No fools have|ever mocked me|this badly...
17	0E	Y-you'll pay...|I'll make you|insects pay!!!<FB>I'll kill you|slowly and|painfully!!
17	0F	Someone's|coming! It's|Krillin!!
17	10	Wow, that was|really fast.
17	11	Nah, Dende|was already|on his way.
17	12	And Vegeta?
17	13	He said he was|short on sleep|and dozed off.
17	14	All right!!|Let's get our|wishes made<FB>before Vegeta|catches on!!<FB>Let's move the|Dragon Balls a|bit farther.
17	15	It's Gohan!
17	16	Dende was|already on his|way here.
17	17	Right. Vegeta|should be|asleep now...
17	18	Takkaraputo|popporunga|pupirittoparo
17	19	O gatherer of|the seven|Dragon Balls,<FB>speak your|wishes.<FB>I shall grant|any three in|my power.
17	1A	First, please|bring back|everyone<FB>the Saiyans|killed on|Earth!!
17	1B	That wish|cannot be|granted.<FB>I can revive|only a single|person.
17	1C	No way!!
17	1D	Gohan! Piccolo|here, speaking|via King Kai!<FB>Listen up! Use|the first wish|to revive me!!<FB>That restores|Kami and the|Dragon Balls!
17	1E	Of course!|That's it!!
17	1F	U-understood!
17	20	For the second|wish, send me|to Namek!!<FB>I swear I'll|take this|Frieza down!!
17	21	Dende, you|heard him.|Please!
17	22	Roparottoripu|pitopurakatta<FB>kaporiraruppun|totogaparo
